case_idx,case_id,molecule_id,conformer_id,heavy_atom_count,status,evaluator_decision,evaluator_relation,evaluator_reason,reason_family,exact_smiles,stereo_equivalent,diagnostic_error,charge_consistent,radical_consistent,runtime_ms,error,reference_smiles,predicted_smiles,xyz,source_conformer_count,relativeenergy_kcal_mol
138021,geom-drugs-058e3eb47c092792-c0,058e3eb47c092792,0,30,ok,not_equivalent,none,Not equivalent: non-metal connectivity differs.,suspected_tautomer_protomer,False,False,,True,True,77.81552999949781,,CC(=NCCc1c[nH]c2ccccc12)c1c(O)n(Cc2ccccc2)c(=O)[nH]c1=O,CC(NCCc1c[nH]c2ccccc12)=C1C(=O)NC(=O)N(Cc2ccccc2)C1=O,"52
GEOM DRUGS CC(=NCCc1c[nH]c2ccccc12)c1c(O)n(Cc2ccccc2)c(=O)[nH]c1=O conformer 0
C -3.1961070319 -1.5838172810 0.5739614819
C -1.9291738669 -1.0706455786 1.1634033131
N -1.9579924086 -0.2060761380 2.1664288542
C -3.0120480041 0.6974738378 2.5382273259
H -3.9927467470 0.2402034080 2.3999763558
H -2.8896722848 0.9345180194 3.5978782608
C -2.9279123189 1.9965304069 1.7021688623
C -2.9587306694 1.6777255562 0.2452036708
C -4.0631165468 1.4687820403 -0.5300405435
N -3.6904394331 1.0606416606 -1.7804326145
C -2.3277549916 0.9926343857 -1.8390230676
C -1.4888826309 0.6004611117 -2.8744470519
C -0.1324668258 0.6265518028 -2.6377953385
C 0.3830914253 1.0500203149 -1.4092566537
C -0.4429470604 1.4343234593 -0.3786337169
C -1.8239000563 1.3893820890 -0.5774576940
H -0.0262857951 1.7583031618 0.5630224970
H 1.4534892651 1.0747146352 -1.2730408793
H 0.5517943331 0.3219009326 -3.4153837395
H -1.8890375377 0.2841637731 -3.8261844062
H -4.3177239600 0.8475455420 -2.5368856692
H -5.1004530338 1.5847556507 -0.2783300881
H -1.9986322867 2.5135744566 1.9443495082
H -3.7670715836 2.6378389483 1.9753294902
H -1.0127364375 0.0462521641 2.4947559251
C -0.6887971196 -1.5494737044 0.6921422860
C 0.5434533171 -1.0739457076 1.2781692651
O 0.5988896541 -0.3468405739 2.2752170529
N 1.7376878290 -1.4664683260 0.7013325407
C 1.8435489277 -2.2662790783 -0.4140930223
O 2.9015531986 -2.5783052875 -0.9096125308
N 0.6488631535 -2.7047318955 -0.9124799919
C -0.6346032730 -2.4233461598 -0.4581869694
O -1.5703046388 -2.9143989020 -1.0627168198
H 0.7013674225 -3.2990434365 -1.7318052046
C 2.9835177390 -0.9602621899 1.2813015281
C 3.3370682588 0.3793869788 0.6910420768
C 2.9363267636 1.5535486057 1.3147769036
C 3.2207051340 2.7807788537 0.7414747321
C 3.9093300256 2.8443306053 -0.4579605399
C 4.3132822499 1.6764331879 -1.0834178816
C 4.0272707533 0.4481006460 -0.5132500464
H 4.3278919713 -0.4659096767 -1.0034271127
H 4.8497386873 1.7222208600 -2.0199430302
H 4.1297591530 3.8024383032 -0.9056287391
H 2.9036465726 3.6903701410 1.2308922511
H 2.3932995761 1.4983176078 2.2464425976
H 3.7583853171 -1.6955649261 1.0573782577
H 2.8302760450 -0.8789267140 2.3589206889
H -4.0737399856 -1.1486607559 1.0381520681
H -3.2136064034 -1.3901617086 -0.4958559776
H -3.2251451724 -2.6665933188 0.6826566466
",71,0.0
138102,geom-drugs-ecbed1aa41510103-c0,ecbed1aa41510103,0,34,ok,inconclusive,none,Inconclusive: bounded resonance search reached its configured limit.,sulfoxide_neutral_vs_charge_separated,False,False,,True,True,242.1039349937928,,COC(=O)c1ccc(CSc2nnc(CS(=O)Cc3ccc(Br)cc3)n2-c2ccccc2)cc1,COC(=O)c1ccc(CSc2nnc(C[S@@+]([O-])Cc3ccc(Br)cc3)n2-c2ccccc2)cc1,"56
GEOM DRUGS COC(=O)c1ccc(CSc2nnc(CS(=O)Cc3ccc(Br)cc3)n2-c2ccccc2)cc1 conformer 0
C -1.7090083892 -4.9988772463 1.6285550563
H -0.9761657830 -4.4935891433 2.2615776768
H -2.4840929250 -5.4586482006 2.2366524942
H -1.1968172475 -5.7496832919 1.0225117638
O -2.3602388491 -4.0524349253 0.7979584769
C -1.6123221648 -3.5053533622 -0.1628925977
O -0.4729779168 -3.8447958196 -0.3913968878
C -2.3337027085 -2.4593427972 -0.9249245822
C -3.5257484958 -1.9118195380 -0.4585675571
C -4.1108049412 -0.8622916234 -1.1364635766
C -3.5244510799 -0.3468222282 -2.2899741397
C -2.3506114352 -0.9167002203 -2.7704451937
C -1.7601527387 -1.9650501843 -2.0927297847
H -0.8378951039 -2.4006723091 -2.4468645642
H -1.8850427306 -0.5147953265 -3.6575222983
C -4.0787607994 0.8834883152 -2.9262055924
H -5.1491064331 0.8169933406 -3.1183344589
H -3.5433262403 1.1537560197 -3.8343604784
S -3.9166291726 2.2862585618 -1.7384693834
C -2.2985567032 1.9299938718 -1.2019952982
N -1.2678578468 1.7111545754 -1.9674844961
N -0.2461692373 1.3668177736 -1.1781028558
C -0.6542350815 1.3710982265 0.0671013599
N -1.9758548656 1.7250209297 0.1156206784
C -2.8408961463 1.8724269421 1.2169479511
C -3.5383901144 3.0647189221 1.3688780118
C -4.4122063472 3.2091440272 2.4306329538
C -4.5863914394 2.1742396976 3.3345954270
C -3.8914242082 0.9871259880 3.1726441984
C -3.0188403626 0.8247820631 2.1114120536
H -2.4956065997 -0.1077788050 1.9615875797
H -4.0336530719 0.1753470778 3.8696397534
H -5.2693723798 2.2914679388 4.1623657371
H -4.9571019386 4.1330399450 2.5498448954
H -3.3941364551 3.8650542438 0.6583469156
C 0.1877794970 1.0335713665 1.2154193979
H -0.2441232707 1.3895760722 2.1491931479
H 1.2015987851 1.4034629548 1.0857652504
S 0.3875968260 -0.8361317578 1.4170477994
O -0.9678346134 -1.3913418199 1.3416535401
C 1.1692654675 -1.1586797004 -0.2295775885
C 2.5746157696 -0.6838682721 -0.1991903853
C 2.9398451419 0.4777686839 -0.8734807750
C 4.2415883928 0.9416695411 -0.8213258135
C 5.1791189978 0.2395249519 -0.0833950140
C 4.8374848635 -0.9153437245 0.6002615279
C 3.5338862045 -1.3703253480 0.5396408554
H 3.2570505613 -2.2717642383 1.0658524357
H 5.5817853007 -1.4502251438 1.1696890632
Br 6.9752424206 0.8749792350 -0.0021938384
H 4.5256576668 1.8392146030 -1.3486462780
H 2.1936131302 1.0156883843 -1.4396427881
H 0.5783288897 -0.6454551649 -0.9869629226
H 1.0850321890 -2.2388202201 -0.3549387216
H -5.0151022727 -0.4083973941 -0.7549484880
H -3.9643283600 -2.2910977429 0.4500561257
",137,0.0
138216,geom-drugs-27221cd7fb083fb4-c0,27221cd7fb083fb4,0,27,ok,not_equivalent,none,Not equivalent: non-metal connectivity differs.,suspected_tautomer_protomer,False,False,,True,True,31.65130299748853,,C=CCn1c(O)c(C2=c3ccccc3=NC2=O)sc1=Nc1ccc(O)cc1,C=CCN1C(=O)C(=C2C(O)=Nc3ccccc32)SC1=Nc1ccc(O)cc1,"42
GEOM DRUGS C=CCn1c(O)c(C2=c3ccccc3=NC2=O)sc1=Nc1ccc(O)cc1 conformer 0
C -3.1039301794 -3.9296917278 -1.0114143294
C -1.8141401312 -3.7117447074 -0.8483674238
C -1.1925862514 -3.3359217501 0.4627599760
N -0.4823687000 -2.0719243114 0.3563011803
C 0.8761977864 -2.0189520213 0.2973370990
O 1.5677994041 -3.0290919308 0.3710867254
C 1.3607757972 -0.6434733952 0.1438262053
C 2.6466045984 -0.2120616732 0.0520723163
C 3.1158171420 1.1490583716 -0.1067200867
C 2.4899866969 2.3781654090 -0.2221215992
C 3.2769304324 3.5135060898 -0.3667574656
C 4.6595048000 3.4258769205 -0.3963228585
C 5.3068047448 2.1994900737 -0.2832857065
C 4.5310954753 1.0703838997 -0.1398032351
N 4.9757039987 -0.2390947562 -0.0136345946
C 3.9401798360 -0.9962891439 0.0955032595
O 4.0504974470 -2.2936335319 0.2297950714
H 3.1622300991 -2.7331614611 0.2974391994
H 6.3815712451 2.1236913716 -0.3065279087
H 5.2457153887 4.3259759167 -0.5099618605
H 2.8000122431 4.4778102724 -0.4579752650
H 1.4148248764 2.4698343387 -0.2039137012
S -0.0109137810 0.4532200888 0.0993764096
C -1.1824397880 -0.8989126610 0.2482814384
N -2.4372025304 -0.8869289213 0.2331125962
C -3.2864014598 0.1933967814 0.1704871471
C -3.0079178843 1.4469942019 0.7167247524
C -3.9452147497 2.4575951260 0.6486717419
C -5.1702388256 2.2430627302 0.0254273792
C -5.4558606379 0.9891844452 -0.5145566516
C -4.5305771258 -0.0246710225 -0.4303023673
H -4.7381455844 -0.9982618422 -0.8451198192
H -6.4122285539 0.8364881265 -0.9882346125
O -6.1135526434 3.2130457786 -0.0700060202
H -5.7954898534 4.0274811006 0.3386228354
H -3.7260830712 3.4235284735 1.0846038742
H -2.0716248278 1.6226985800 1.2241423475
H -1.9582748481 -3.2357320059 1.2344536234
H -0.4461569657 -4.0803319968 0.7581775787
H -1.1227413767 -3.7929034926 -1.6765233310
H -3.5165808426 -4.2074675936 -1.9657341492
H -3.7975292775 -3.8450502511 -0.1917023966
",9,0.0
138613,geom-drugs-b01974b9029238c2-c0,b01974b9029238c2,0,17,ok,not_equivalent,none,Not equivalent: non-metal connectivity differs.,suspected_tautomer_protomer,False,False,,True,True,27.059592001023702,,O=C1N=c2ccccc2=C1c1sc(=O)[nH]c1O,O=C1NC(=O)C(=C2C(O)=Nc3ccccc32)S1,"23
GEOM DRUGS O=C1N=c2ccccc2=C1c1sc(=O)[nH]c1O conformer 0
O 0.4363164821 3.0238311090 -0.0002227988
C 1.0516519911 1.8713665885 -0.0001467287
N 2.3333500810 1.7887013174 -0.0000293681
C 2.6751695098 0.4412412971 0.0000346519
C 3.9440001094 -0.0916626740 0.0003299024
C 4.0682624281 -1.4790016641 0.0004193023
C 2.9527498874 -2.3016636832 0.0001602017
C 1.6701679779 -1.7691475720 -0.0001873388
C 1.5259218891 -0.3908922519 -0.0002040487
C 0.3878273299 0.4993455891 -0.0002137592
C -0.9308054504 0.1702245002 -0.0002639398
C -2.0829542096 1.0760235412 0.0001526298
O -2.0682106086 2.2938253312 0.0001983599
N -3.2561037302 0.3661736122 0.0004875292
C -3.2182143814 -1.0054795478 0.0001531991
O -4.1524248321 -1.7451991870 0.0003148386
S -1.5071348219 -1.5014625093 -0.0004875402
H -4.1448842498 0.8523304230 0.0008610888
H 0.8140676473 -2.4254126213 -0.0003507093
H 3.0789718165 -3.3734538233 0.0002403316
H 5.0533800478 -1.9214575650 0.0006764727
H 4.8073713999 0.5530405252 0.0005122928
H -0.5491763780 2.9272711699 -0.0001976793
",1,0.0
138664,geom-drugs-4debe153e99b5dc5-c0,4debe153e99b5dc5,0,25,ok,not_equivalent,none,Not equivalent: non-metal connectivity differs.,suspected_tautomer_protomer,False,False,,True,True,42.34072899998864,,CN(C)CCCN=Cc1c(O)n(CCc2ccccc2)c(=O)[nH]c1=O,CN(C)CCCNC=C1C(=O)NC(=O)N(CCc2ccccc2)C1=O,"49
GEOM DRUGS CN(C)CCCN=Cc1c(O)n(CCc2ccccc2)c(=O)[nH]c1=O conformer 0
C -3.1159113690 -0.1138620929 2.3655982466
N -3.2952358620 0.3102057812 0.9923811532
C -3.2391861866 1.7518678354 0.8821950417
H -4.0271290745 2.2575026174 1.4604596326
H -2.2663340196 2.0796921015 1.2430816220
H -3.3301980264 2.0390357610 -0.1640889816
C -4.4684875245 -0.2807484646 0.3683796181
C -4.1643867722 -1.6855632339 -0.1623352280
H -3.8817108094 -2.3464349365 0.6574009818
H -5.0653635427 -2.0898073319 -0.6257448898
C -3.0369029238 -1.6643466832 -1.1979817987
N -1.7869561713 -1.3059564849 -0.5846801905
C -0.6620420737 -1.9512666818 -0.7466997568
C 0.5601955896 -1.6149962720 -0.1866639432
C 0.7070675542 -0.4524347958 0.6551624629
O -0.2298238433 0.2418003528 1.0274572502
N 2.0040234191 -0.1357954202 1.0511486985
C 3.1229368313 -0.8799706314 0.7486152918
O 4.2362609165 -0.5611993456 1.0980170188
N 2.8939749402 -2.0258058949 0.0275530448
C 1.6913184059 -2.4545257490 -0.5159575849
O 1.6558764154 -3.4570472949 -1.2020255684
H 3.7128767842 -2.5847811788 -0.1827839401
C 2.2256581670 1.1422026338 1.7086182847
H 3.0259529114 1.0164880183 2.4394841726
H 1.2919311386 1.4125901516 2.2041144985
C 2.6139382450 2.2145383972 0.6759479650
C 1.5517810416 2.2999100117 -0.3816108194
C 1.5990588420 1.4663535627 -1.4924244419
C 0.5653323132 1.4553946232 -2.4117064793
C -0.5243329591 2.2902999624 -2.2381728840
C -0.5696406546 3.1416751031 -1.1476394529
C 0.4579496455 3.1400319885 -0.2226954092
H 0.4103004131 3.7940792174 0.6364088643
H -1.4114959330 3.8056086362 -1.0135036863
H -1.3327775288 2.2821145862 -2.9551494543
H 0.6111270416 0.7908433249 -3.2625309560
H 2.4521158114 0.8174011668 -1.6383561445
H 2.7245175409 3.1679757980 1.1938557198
H 3.5738575145 1.9394761580 0.2358326417
H -0.6641422028 -2.8261095451 -1.3920874806
H -1.8342418258 -0.5011986893 0.0641758959
H -2.9384886296 -2.6443745089 -1.6744818786
H -3.2790434581 -0.9271094676 -1.9734003678
H -4.7642181436 0.3483371354 -0.4750990346
H -5.3230877337 -0.3288402102 1.0633143787
H -3.8910246094 0.2899724493 3.0345336786
H -3.1393103771 -1.1999986579 2.4236371681
H -2.1396621692 0.2264608500 2.7038264681
",186,0.0
138699,geom-drugs-86e058b7c825a12b-c136,86e058b7c825a12b,136,26,ok,inconclusive,none,Inconclusive: bounded resonance search reached its configured limit.,sulfoxide_neutral_vs_charge_separated,False,False,,True,True,178.84779300220544,,CCCCCCCC#Cc1ccccc1/C=N/S(=O)c1ccc(C)cc1,CCCCCCCC#Cc1ccccc1C=N[S@@+]([O-])c1ccc(C)cc1,"53
GEOM DRUGS CCCCCCCC#Cc1ccccc1/C=N/S(=O)c1ccc(C)cc1 conformer 136
C -0.6336547415 -0.7726693134 -2.2439162003
C 0.2922826498 0.4203141023 -2.4440118251
C 0.0252434894 1.5320420959 -1.4327075121
C 0.9253847659 2.7402678983 -1.6785777576
C 0.7467409231 3.8612812786 -0.6536448846
C 1.2294794260 3.5391237345 0.7618889239
H 0.6508096874 2.7168270094 1.1852207749
H 1.0486119858 4.4181968925 1.3855297966
C 2.7277063593 3.1967653642 0.8333155310
C 2.9605174211 1.8129764200 0.4907554951
C 3.0695808437 0.6390581834 0.2427386845
C 3.0641661601 -0.7356347545 -0.0786155661
C 4.0712141363 -1.2986146373 -0.8601695452
C 4.0134801805 -2.6320842564 -1.2165593479
C 2.9466415762 -3.4229967299 -0.8088986761
C 1.9423121164 -2.8800155345 -0.0334702570
C 1.9889764996 -1.5408892136 0.3507971647
C 0.9567374297 -0.9579015134 1.1781332499
N -0.1582270404 -1.5115535861 1.4151917302
S -1.2448026042 -0.6345384018 2.4172128757
O -0.7100283440 0.7137678923 2.6186536132
C -2.4440191536 -0.4866231358 1.0547974235
C -2.7853793591 0.7668981540 0.5916314532
C -3.7021598912 0.8844923485 -0.4386490412
C -4.2800054550 -0.2454777268 -1.0029894036
C -3.9251985471 -1.5003607082 -0.5135997193
C -3.0127666569 -1.6264696417 0.5163919285
H -2.7266937212 -2.5963541925 0.8921505050
H -4.3700501344 -2.3833705117 -0.9492164740
C -5.2776616402 -0.1297924594 -2.1149448441
H -5.3218829425 0.8870799876 -2.4965166287
H -5.0192632243 -0.8011992594 -2.9320740189
H -6.2696368240 -0.4069391263 -1.7584235815
H -3.9699024449 1.8643175829 -0.8078972436
H -2.3238405362 1.6345310908 1.0393105161
H 1.1791354579 0.0304902456 1.5980121894
H 1.1062432326 -3.4768111239 0.2975260027
H 2.9050570659 -4.4624194071 -1.0984733939
H 4.8007793025 -3.0592111979 -1.8206025596
H 4.8934116624 -0.6781914137 -1.1866583589
H 3.2973548761 3.8519150393 0.1674091657
H 3.0866916561 3.3564026492 1.8549413420
H 1.2886393106 4.7426059312 -1.0105936967
H -0.3120956899 4.1281697422 -0.6029355072
H 0.7024394789 3.1439643008 -2.6705119809
H 1.9663937495 2.4132011102 -1.6856800401
H -1.0219682890 1.8366395163 -1.4991523639
H 0.1950303599 1.1414714909 -0.4293914481
H 0.1618916935 0.8139981248 -3.4555909369
H 1.3306563660 0.0927439333 -2.3486623445
H -0.4150500671 -1.5526016192 -2.9701163543
H -1.6731539343 -0.4731719377 -2.3598383604
H -0.5122398165 -1.1903801932 -1.2477137629
",840,0.0
138806,geom-drugs-099a710c8b050cd4-c0,099a710c8b050cd4,0,25,ok,not_equivalent,none,Not equivalent: non-metal connectivity differs.,suspected_tautomer_protomer,False,False,,True,True,58.51855399669148,,CCCCCCN=C(C)c1c(O)n(Cc2ccccc2)c(=O)[nH]c1=O,CCCCCCNC(C)=C1C(=O)NC(=O)N(Cc2ccccc2)C1=O,"50
GEOM DRUGS CCCCCCN=C(C)c1c(O)n(Cc2ccccc2)c(=O)[nH]c1=O conformer 0
C -0.0358028565 -1.6766562127 1.8917389532
C 0.9184446275 -2.3932410515 0.9437775061
C 2.3694126251 -2.1833973553 1.3718427343
C 3.4027862474 -2.8671068628 0.4749516289
C 3.4940822399 -2.3376046846 -0.9586267392
C 3.8291984196 -0.8440760501 -1.0475720831
N 2.6289818968 -0.0597292463 -0.9365749422
C 2.4014880870 1.0279433214 -0.2280856120
C 1.0901989451 1.5497683842 -0.1586696998
C 0.0219509571 0.8909747543 -0.8817307680
O 0.1814517912 -0.0902928741 -1.6157279693
N -1.2627654808 1.3875670631 -0.7616348065
C -1.6141189630 2.4813582747 -0.0033344855
O -2.7471765616 2.8915246900 0.0911303016
N -0.5642953777 3.0829892150 0.6330687311
C 0.7775621884 2.7204687688 0.6342891839
O 1.5378890218 3.4067512768 1.2942809397
H -0.7915812003 3.8974126598 1.1925833101
C -2.3305549109 0.6906374356 -1.4797381017
C -2.7806983755 -0.5307274105 -0.7221565830
C -2.4141043850 -1.8025556120 -1.1387440629
C -2.8195845783 -2.9156522959 -0.4225091442
C -3.5914059641 -2.7652985183 0.7170806650
C -3.9553235648 -1.4973426782 1.1406246974
C -3.5516206635 -0.3843556802 0.4249696279
H -3.8358195882 0.6057726146 0.7495858490
H -4.5561126455 -1.3759469704 2.0299909827
H -3.9072790117 -3.6340792011 1.2760403907
H -2.5306442251 -3.9025553462 -0.7533081342
H -1.8036055282 -1.9174020987 -2.0215193730
H -1.9429646777 0.4111085019 -2.4613211453
H -3.1519055618 1.4026723616 -1.5818295426
C 3.5634785821 1.6502388413 0.4738104772
H 4.3964153429 1.7579749638 -0.2184530659
H 3.2959069231 2.6198727382 0.8777615147
H 3.8818987058 1.0139763052 1.2998306702
H 1.7952984998 -0.4208699965 -1.4258746943
H 4.2925355835 -0.6360861779 -2.0203435930
H 4.5418887593 -0.5781707582 -0.2654468008
H 2.5575790151 -2.5226739506 -1.4861848168
H 4.2765300599 -2.8984047679 -1.4735067086
H 3.1745925624 -3.9342919348 0.4279356679
H 4.3855041703 -2.7649165379 0.9435558201
H 2.5730422414 -1.1137790874 1.4285939169
H 2.4887936558 -2.5837453912 2.3823298621
H 0.7542917808 -2.0146733878 -0.0648306227
H 0.6924522599 -3.4618131138 0.9385638329
H -1.0666693245 -1.8275104730 1.5832462191
H 0.1657524696 -0.6065639821 1.8956002003
H 0.0792497536 -2.0482836819 2.9079990841
",489,0.0
138814,geom-drugs-453494b8ca954c24-c0,453494b8ca954c24,0,27,ok,not_equivalent,none,Not equivalent: non-metal connectivity differs.,suspected_tautomer_protomer,False,False,,True,True,34.18775199679658,,O=C1CC(c2ccco2)CC(O)=C1C=Nc1ccccc1-c1ccccc1,O=C1CC(c2ccco2)CC(=O)C1=CNc1ccccc1-c1ccccc1,"46
GEOM DRUGS O=C1CC(c2ccco2)CC(O)=C1C=Nc1ccccc1-c1ccccc1 conformer 0
O -2.4332493922 -3.0703095426 -0.0301379261
C -2.4919917526 -1.9776125864 -0.5638668707
C -1.2996852015 -1.1749897344 -0.8276089318
C -1.3379870890 0.0855898633 -1.5353965379
O -0.3271216408 0.7432914624 -1.7809829879
H 0.9750066326 -0.1148025704 -0.9069889036
C -2.6928387457 0.5873326029 -1.9804974905
C -3.7941376069 0.1398655359 -1.0273225207
C -3.5720494206 0.6856508975 0.3502890975
C -2.5520927538 1.4003486468 0.9066759596
C -2.9039348497 1.6017583389 2.2650711889
C -4.1081438266 0.9965060555 2.4317589834
O -4.5212183975 0.4417103173 1.2797720976
H -4.7504320627 0.8934744903 3.2834106348
H -2.3351584512 2.1246068633 3.0063572949
H -1.6634492183 1.7495456698 0.4227342335
C -3.8208611039 -1.3906733827 -0.9931536290
H -4.5920540465 -1.7565076265 -0.3130418167
H -4.0484044918 -1.7783158185 -1.9906918677
H -4.7663608870 0.4991069753 -1.3870340282
H -2.6479872153 1.6744070186 -2.0666926904
H -2.8870323787 0.1834285569 -2.9784730229
C -0.1061604239 -1.6591857543 -0.3171421066
N 1.0459260585 -1.0237176869 -0.4245594193
C 2.2838380859 -1.3901940875 0.0929199279
C 2.6088612579 -2.7183623066 0.3537397233
C 3.8687833738 -3.0487276887 0.8158547545
C 4.8212466413 -2.0612426492 1.0065382090
C 4.5050906810 -0.7399608184 0.7452495228
C 3.2391053754 -0.3815145558 0.2994548351
C 2.9064665913 1.0376618840 0.0736627317
C 3.7167909329 1.8282026670 -0.7352941400
C 3.4082307568 3.1591954613 -0.9472566575
C 2.2943650978 3.7200516711 -0.3457965065
C 1.4918831788 2.9457338724 0.4747614314
C 1.7925157589 1.6129166022 0.6826376505
H 1.1726479948 1.0170202156 1.3380927595
H 0.6276005411 3.3816706623 0.9538841115
H 2.0533277729 4.7589379242 -0.5145847037
H 4.0378189061 3.7606368752 -1.5864396955
H 4.5795734830 1.3871198458 -1.2133741635
H 5.2395084574 0.0353619411 0.9068510632
H 5.8079221440 -2.3202723169 1.3589315675
H 4.1099844629 -4.0814893292 1.0163996182
H 1.8806945026 -3.4942339061 0.1746279520
H -0.1414354616 -2.5951084372 0.2292562986
",18,0.0
138832,geom-drugs-1fc557ff29dd2560-c0,1fc557ff29dd2560,0,21,ok,not_equivalent,none,Not equivalent: non-metal connectivity differs.,Not equivalent: non-metal connectivity differs.,False,False,,True,True,28.278129000682384,,Nc1[nH]n(-c2ccccc2)c(=O)c1N=Nc1ccccc1,[H]N=C1NN(c2ccccc2)C(=O)C1=NNc1ccccc1,"34
GEOM DRUGS Nc1[nH]n(-c2ccccc2)c(=O)c1N=Nc1ccccc1 conformer 0
N 0.5790198781 2.5391729511 0.2568819973
C -0.2149032443 1.5451794812 0.1613065942
N -1.5896674392 1.5376151630 0.0891540557
H -2.1581479806 2.2226447036 0.5701993240
N -2.0603421865 0.2113902360 0.1203059662
C -3.4274227144 -0.0466744594 0.0137233232
C -3.9333797468 -1.2943915892 0.3754871616
C -5.2907063451 -1.5343995461 0.2874407153
C -6.1583894775 -0.5445764852 -0.1452924845
C -5.6552025404 0.6924329924 -0.5079814846
C -4.2980077361 0.9458665868 -0.4345300245
H -3.9178004990 1.9059359975 -0.7505822986
H -6.3203883575 1.4681361177 -0.8577946161
H -7.2186501185 -0.7373796749 -0.2052399068
H -5.6743134203 -2.5042472243 0.5662518346
H -3.2583178216 -2.0654591514 0.7056099263
C -1.0044917933 -0.6835385012 0.0511005889
O -1.1078936981 -1.8885740434 -0.0038378950
C 0.2037982258 0.1515974058 0.0597743264
N 1.4095096986 -0.3156933883 0.0102248988
N 2.4150236103 0.5056792678 0.0378844514
C 3.7237540530 0.0607199057 -0.0201732484
C 4.0168090595 -1.2993783621 -0.1144764261
C 5.3335518880 -1.7108164487 -0.1692519643
C 6.3624104270 -0.7818411643 -0.1313343172
C 6.0697299589 0.5697233132 -0.0379142215
C 4.7568352391 0.9958985830 0.0178318178
H 4.5210769341 2.0476923978 0.0907710117
H 6.8691729320 1.2949962175 -0.0083266659
H 7.3899036539 -1.1096407685 -0.1745481298
H 5.5609683986 -2.7637046073 -0.2422189543
H 3.2021180781 -2.0049573196 -0.1427198308
H 0.1235894415 3.4445079055 0.3350877783
H 2.2232082020 1.5144472039 0.1072112261
",1,0.0
138848,geom-drugs-0e3bb45462cb3c93-c0,0e3bb45462cb3c93,0,25,ok,not_equivalent,none,Not equivalent: non-metal connectivity differs.,suspected_tautomer_protomer,False,False,,True,True,44.657780999841634,,Cc1cccc(N=Cc2c(O)n(-c3ccccc3C)c(=O)[nH]c2=O)c1,Cc1cccc(NC=C2C(=O)NC(=O)N(c3ccccc3C)C2=O)c1,"42
GEOM DRUGS Cc1cccc(N=Cc2c(O)n(-c3ccccc3C)c(=O)[nH]c2=O)c1 conformer 0
C -5.7667853104 3.0305948718 -0.1079024805
C -5.2924978060 1.6106943363 -0.0783466833
C -3.9421535001 1.3091226434 -0.0378155111
C -3.4990417526 -0.0136200356 -0.0148315990
C -4.4287841495 -1.0496347694 -0.0334041715
C -5.7783375777 -0.7490362812 -0.0742474530
C -6.2105381208 0.5640122521 -0.0964951287
H -7.2670719370 0.7841244080 -0.1279239224
H -6.4993542004 -1.5523730305 -0.0883885287
H -4.1117196910 -2.0797082678 -0.0163234392
N -2.1247763976 -0.2205520002 0.0263158135
C -1.4579199680 -1.3604374186 0.0598520185
C -0.0784760234 -1.4364917915 0.1019305466
C 0.7350372696 -0.2395512192 0.1126813720
O 0.2723198483 0.8972377126 0.0768170141
N 2.1056276666 -0.4248656575 0.1565374487
C 2.7451102751 -1.6490053653 0.1910076434
O 3.9455948671 -1.7610006085 0.2321914150
N 1.9121330270 -2.7431474713 0.1744212627
C 0.5266761359 -2.7558183397 0.1353411895
O -0.0790617015 -3.8069404587 0.1292161375
H 2.3731677331 -3.6455528397 0.2036397020
C 2.9354587769 0.7488004240 0.1899366275
C 3.0156477749 1.4701863359 1.3687445458
C 3.8000376739 2.6077242944 1.4257530480
C 4.5005705100 3.0119971331 0.3030650875
C 4.4112263155 2.2856070336 -0.8706681946
C 3.6250260688 1.1437917660 -0.9533802103
C 3.5295079893 0.3555044459 -2.2219353563
H 2.4897799952 0.1391230076 -2.4659517185
H 4.0553118297 -0.5922059623 -2.1060205149
H 3.9778052998 0.9015005357 -3.0476946238
H 4.9587138286 2.6088031913 -1.7441378699
H 5.1176903768 3.8973787443 0.3406149220
H 3.8645947044 3.1720264259 2.3435027094
H 2.4614606954 1.1375260292 2.2337258716
H -2.0001542593 -2.2977819856 0.0557173692
H -1.5173540406 0.6109774283 0.0338147407
H -3.2104218555 2.1046275426 -0.0231670577
H -6.4668970472 3.2133803342 0.7055827788
H -6.2860141497 3.2335929069 -1.0437870533
H -4.9347455749 3.7232814518 -0.0159604239
",2,0.0
